record_id,Hierarchy,Status,Name,Slug,Parent,Count,Description,Taxonomy,"Full hierarchy","Old Platform ID",View,Icon,"Listings Full Count","Custom Landing Page (optional)","Icon Option","Icon 2",Color,"Text Color","Seopress Redirections Type",Image,"Seopress Redirections Logged Status","Listing Type(s)"
5687,1,active,"Logistics Service",logistics-service,"Logistics & Freight",17,,job_listing_category,"Logistics & Freight > Logistics Service",,https://visita.co.za/category/logistics-service/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
13183,1,active,"Shipping Company",shipping-company,"Logistics & Freight",0,,job_listing_category,"Logistics & Freight > Shipping Company",,https://visita.co.za/category/shipping-company/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
418,1,active,"Transportation Service",transportation-service,"Logistics & Freight",129,,job_listing_category,"Logistics & Freight > Transportation Service",,https://visita.co.za/category/transportation-service/,,"{""businesses-services"":127,""community-spaces"":2}",,icon,"fa fa-truck",#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/06/Transportation.png?wpId=57026,,"Businesses & Services, All Businesses & Spaces"
13184,1,active,"Warehousing Service",warehousing-service,"Logistics & Freight",0,,job_listing_category,"Logistics & Freight > Warehousing Service",,https://visita.co.za/category/warehousing-service/,,,,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
979,0,active,"Luggage Store",luggage-store,0,229,,job_listing_category,"Luggage Store",,https://visita.co.za/category/luggage-store/,,"{""businesses-services"":229}",,icon,"fa fa-luggage-cart",#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2023/06/Luggage-Store.png?wpId=56947,,"Businesses & Services, All Businesses & Spaces"
18140,0,active,"Lutheran church",lutheran-church,0,2,,job_listing_category,"Lutheran church",,https://visita.co.za/category/lutheran-church/,,"{""community-spaces"":2}",,icon,,,,,,,
7327,0,active,"Machine Construction",machine-construction,0,9,,job_listing_category,"Machine Construction",,https://visita.co.za/category/machine-construction/,,"{""businesses-services"":9}",,icon,,#ffffff,#4c5270,https://visita.co.za/wp-content/uploads/2023/05/94e9a69060f497-2.jpg?wpId=301,,both,"Businesses & Services, All Businesses & Spaces"
5750,0,active,"Machine Repair Service",machine-repair-service,0,7,,job_listing_category,"Machine Repair Service",,https://visita.co.za/category/machine-repair-service/,,"{""businesses-services"":7}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6736,0,active,"Machine Shop",machine-shop,0,16,,job_listing_category,"Machine Shop",,https://visita.co.za/category/machine-shop/,,"{""businesses-services"":16}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
265,0,active,"Machine Workshop",machine-workshop,0,14,,job_listing_category,"Machine Workshop",,https://visita.co.za/category/machine-workshop/,,"{""businesses-services"":14}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5470,0,active,"Magazine Store",magazine-store,0,5,,job_listing_category,"Magazine Store",,https://visita.co.za/category/magazine-store/,,"{""businesses-services"":5}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5621,0,active,"Mailing Service",mailing-service,0,51,,job_listing_category,"Mailing Service",,https://visita.co.za/category/mailing-service/,,"{""businesses-services"":51}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Mailing-service.jpg?wpId=181281,,"Businesses & Services, All Businesses & Spaces"
13073,0,active,Manufacturing,manufacturing,0,0,,job_listing_category,Manufacturing,,https://visita.co.za/category/manufacturing/,,"{""businesses-services"":1753,""community-spaces"":1}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6952,1,active,"Brick Manufacturer",brick-manufacturer,Manufacturing,17,,job_listing_category,"Manufacturing > Brick Manufacturer",,https://visita.co.za/category/brick-manufacturer/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
7336,1,active,"Cement Manufacturer",cement-manufacturer,Manufacturing,6,,job_listing_category,"Manufacturing > Cement Manufacturer",,https://visita.co.za/category/cement-manufacturer/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
6521,1,active,"Cheese Manufacturer",cheese-manufacturer,Manufacturing,6,,job_listing_category,"Manufacturing > Cheese Manufacturer",,https://visita.co.za/category/cheese-manufacturer/,,"{""businesses-services"":6}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5618,1,active,"Chemical Manufacturer",chemical-manufacturer,Manufacturing,107,,job_listing_category,"Manufacturing > Chemical Manufacturer",,https://visita.co.za/category/chemical-manufacturer/,,"{""businesses-services"":107}",,icon,,#ffffff,#4c5270,,https://visita.co.za/wp-content/uploads/2024/07/Chemical-manufacturer.jpg?wpId=181125,,"Businesses & Services, All Businesses & Spaces"
5606,1,active,"Clothes And Fabric Manufacturer",clothes-and-fabric-manufacturer,Manufacturing,20,,job_listing_category,"Manufacturing > Clothes And Fabric Manufacturer",,https://visita.co.za/category/clothes-and-fabric-manufacturer/,,"{""businesses-services"":20}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5631,1,active,"Computer Hardware Manufacturer",computer-hardware-manufacturer,Manufacturing,15,,job_listing_category,"Manufacturing > Computer Hardware Manufacturer",,https://visita.co.za/category/computer-hardware-manufacturer/,,"{""businesses-services"":15}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
4686,1,active,"Cosmetic Products Manufacturer",cosmetic-products-manufacturer,Manufacturing,17,,job_listing_category,"Manufacturing > Cosmetic Products Manufacturer",,https://visita.co.za/category/cosmetic-products-manufacturer/,,"{""businesses-services"":17}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5443,1,active,"Display Stand Manufacturer",display-stand-manufacturer,Manufacturing,14,,job_listing_category,"Manufacturing > Display Stand Manufacturer",,https://visita.co.za/category/display-stand-manufacturer/,,"{""businesses-services"":14}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5797,1,active,"Door Manufacturer",door-manufacturer,Manufacturing,18,,job_listing_category,"Manufacturing > Door Manufacturer",,https://visita.co.za/category/door-manufacturer/,,"{""businesses-services"":18}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
5545,1,active,"Electronics Manufacturer",electronics-manufacturer,Manufacturing,26,,job_listing_category,"Manufacturing > Electronics Manufacturer",,https://visita.co.za/category/electronics-manufacturer/,,"{""businesses-services"":26}",,icon,,#ffffff,#4c5270,,,,"Businesses & Services, All Businesses & Spaces"
