record_id,Name,Slug,Description,Full hierarchy,Icon,Image,parent_id_for_import,listing_type_corrected
7003,Racecourse,racecourse,,Racecourse,,,0,Businesses & Services
17977,Radio broadcaster,radio-broadcaster,,Radio broadcaster,,,0,Businesses & Services
8146,Radio Station,radio-station,,Radio Station,,,0,Businesses & Services
761,Real Estate Agency,real-estate-agency,,Real Estate Agency,,https://visita.co.za/wp-content/uploads/2024/07/Real-estate-agency.jpg?wpId=181366,0,Businesses & Services
6198,Real Estate Appraiser,real-estate-appraiser,,Real Estate Appraiser,,,0,Businesses & Services
6151,Real Estate Developer,real-estate-developer,,Real Estate Developer,,https://visita.co.za/wp-content/uploads/2024/07/Real-estate-developer.jpg?wpId=181368,0,Businesses & Services
5284,Real Estate Rental Agency,real-estate-rental-agency,,Real Estate Rental Agency,,,0,Businesses & Services
17900,Recreation center,recreation-center-2,,Recreation center,,,0,Businesses & Services
13609,Recreational Activities,recreational-activities,,Recreational Activities,,,0,Businesses & Services
13612,Clubs & Social Venues,clubs-social-venues,,Recreational Activities > Clubs & Social Venues,,,13609,Businesses & Services
6049,Club,club,,Recreational Activities > Clubs & Social Venues > Club,,,13612,Businesses & Services
13626,Comedy Club,comedy-club,,Recreational Activities > Clubs & Social Venues > Comedy Club,,,13612,Businesses & Services
6053,Country Club,country-club,,Recreational Activities > Clubs & Social Venues > Country Club,,,13612,Businesses & Services
6063,Dance Club,dance-club,,Recreational Activities > Clubs & Social Venues > Dance Club,,,13612,Businesses & Services
13627,Karaoke Bar,karaoke-bar,,Recreational Activities > Clubs & Social Venues > Karaoke Bar,,,13612,Businesses & Services
5022,Social Club,social-club,,Recreational Activities > Clubs & Social Venues > Social Club,,,13612,Businesses & Services
13611,Outdoor Recreation,outdoor-recreation,,Recreational Activities > Outdoor Recreation,,,13609,Businesses & Services
13625,Camping Grounds,camping-grounds,,Recreational Activities > Outdoor Recreation > Camping Grounds,,,13611,Businesses & Services
13623,Cycling Paths,cycling-paths,,Recreational Activities > Outdoor Recreation > Cycling Paths,,,13611,Businesses & Services
13622,Horseback Riding Trails,horseback-riding-trails,,Recreational Activities > Outdoor Recreation > Horseback Riding Trails,,,13611,Businesses & Services
13624,Picnic Areas,picnic-areas,,Recreational Activities > Outdoor Recreation > Picnic Areas,,,13611,Businesses & Services
13610,Sports Facilities,sports-facilities-recreational-activities,,Recreational Activities > Sports Facilities,,,13609,Businesses & Services
6922,Recycling Center,recycling-center,,Recycling Center,,https://visita.co.za/wp-content/uploads/2024/07/Recycling-center.jpg?wpId=181371,0,Businesses & Services
17886,Reform synagogue,reform-synagogue,,Reform synagogue,,,0,Businesses & Services
18136,Reformed church,reformed-church,,Reformed church,,,0,Businesses & Services
5504,Refrigerator Repair Service,refrigerator-repair-service,,Refrigerator Repair Service,,https://visita.co.za/wp-content/uploads/2024/07/Refrigerator-repair-service.jpg?wpId=181372,0,Businesses & Services
5672,Refrigerator Store,refrigerator-store,,Refrigerator Store,,,0,Businesses & Services
4473,Registered General Nurse,registered-general-nurse,,Registered General Nurse,,,0,Businesses & Services
6966,Registration Office,registration-office,,Registration Office,,,0,Businesses & Services
18039,Religious destination,religious-destination,,Religious destination,,,0,Businesses & Services
2045,Religious Goods Store,religious-goods-store,,Religious Goods Store,,,0,Businesses & Services
18137,Religious institution,religious-institution,,Religious institution,,,0,Businesses & Services
18102,Religious organization,religious-organization,,Religious organization,,,0,Businesses & Services
13063,Rentals & Leasing,rentals-leasing,,Rentals & Leasing,,,0,Businesses & Services
307,Recreational Vehicle Rental Agency,recreational-vehicle-rental-agency,,Rentals & Leasing > Recreational Vehicle Rental Agency,,,13063,Businesses & Services
13061,Repair & Maintenance,repair-maintenance,,Repair & Maintenance,,,0,Businesses & Services
177,Brake Shop,brake-shop,,Repair & Maintenance > Brake Shop,,https://visita.co.za/wp-content/uploads/2024/07/Brake-shop.jpg?wpId=181104,13061,Businesses & Services
474,Car Detailing Service,car-detailing-service,,Repair & Maintenance > Car Detailing Service,,https://visita.co.za/wp-content/uploads/2024/07/Car-detailing-service.jpg?wpId=181120,13061,Businesses & Services
184,Car Inspection Station,car-inspection-station,,Repair & Maintenance > Car Inspection Station,,,13061,Businesses & Services
163,Car Repair And Maintenance Service,car-repair-and-maintenance-service,,Repair & Maintenance > Car Repair And Maintenance Service,,https://visita.co.za/wp-content/uploads/2023/05/begtsocnhro.jpg?wpId=52993,13061,Businesses & Services
153,Car Wash,car-wash,,Repair & Maintenance > Car Wash,,https://visita.co.za/wp-content/uploads/2023/05/ng3xrviprhk.jpg?wpId=52948,13061,Businesses & Services
183,Diesel Engine Repair Service,diesel-engine-repair-service,,Repair & Maintenance > Diesel Engine Repair Service,,,13061,Businesses & Services
164,Engine Rebuilding Service,engine-rebuilding-service,,Repair & Maintenance > Engine Rebuilding Service,,https://visita.co.za/wp-content/uploads/2024/07/Engine-rebuilding-service.jpg?wpId=181186,13061,Businesses & Services
169,Mechanic,mechanic,,Repair & Maintenance > Mechanic,https://visita.co.za/wp-content/uploads/2023/06/Mechanic-Icon.png?wpId=56997,https://visita.co.za/wp-content/uploads/2023/06/Mechanic.png?wpId=56998,13061,Businesses & Services
258,Motorcycle Repair Shop,motorcycle-repair-shop,,Repair & Maintenance > Motorcycle Repair Shop,,,13061,Businesses & Services
170,Muffler Shop,muffler-shop,,Repair & Maintenance > Muffler Shop,,,13061,Businesses & Services
219,Oil Change Service,oil-change-service,,Repair & Maintenance > Oil Change Service,,https://visita.co.za/wp-content/uploads/2024/07/Oil-change-service.jpg?wpId=181311,13061,Businesses & Services
483,Self Service Car Wash,self-service-car-wash,,Repair & Maintenance > Self Service Car Wash,,,13061,Businesses & Services
171,Tire Shop,tire-shop,,Repair & Maintenance > Tire Shop,https://visita.co.za/wp-content/uploads/2023/06/tire-svgrepo-com.svg?wpId=71024,https://visita.co.za/wp-content/uploads/2023/05/6620922.jpg?wpId=53086,13061,Businesses & Services
179,Tire Repair Shop,tire-repair-shop,,Repair & Maintenance > Tire Shop > Tire Repair Shop,,https://visita.co.za/wp-content/uploads/2024/07/Tire-repair-shop.jpg?wpId=181423,171,Businesses & Services
208,Used Tire Shop,used-tire-shop,,Repair & Maintenance > Tire Shop > Used Tire Shop,,,171,Businesses & Services
185,Tractor Repair Shop,tractor-repair-shop,,Repair & Maintenance > Tractor Repair Shop,,,13061,Businesses & Services
176,Trailer Repair Shop,trailer-repair-shop,,Repair & Maintenance > Trailer Repair Shop,,,13061,Businesses & Services
192,Truck Repair Shop,truck-repair-shop,,Repair & Maintenance > Truck Repair Shop,,https://visita.co.za/wp-content/uploads/2024/07/Truck-repair-shop.jpg?wpId=181433,13061,Businesses & Services
251,Vehicle Inspection,vehicle-inspection,,Repair & Maintenance > Vehicle Inspection,,,13061,Businesses & Services
174,Repair Service,repair-service,,Repair Service,,https://visita.co.za/wp-content/uploads/2024/07/Repair-service.jpg?wpId=181375,0,Businesses & Services
5575,Repairs,repairs,,Repairs,,,0,Businesses & Services
7227,Reproductive Health Clinic,reproductive-health-clinic,,Reproductive Health Clinic,,,0,Businesses & Services
6422,Resident Registration Office,resident-registration-office,,Resident Registration Office,,,0,Businesses & Services
18170,Resort hotel,resort-hotel-2,,Resort hotel,,,0,Businesses & Services
17161,Restaurant,restaurant-2,,Restaurant,,,0,Businesses & Services
599,Restaurant Supply Store,restaurant-supply-store,,Restaurant Supply Store,,https://visita.co.za/wp-content/uploads/2024/07/Restaurant-supply-store.jpg?wpId=181377,0,Businesses & Services
13027,Restaurants,restaurants,,Restaurants,,,0,Businesses & Services
331,Breakfast Restaurant,breakfast-restaurant,,Restaurants > Breakfast Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/q2a8819yj6k.jpg?wpId=52963,13027,Businesses & Services
2610,Brunch Restaurant,brunch-restaurant,,Restaurants > Brunch Restaurant,,,13027,Businesses & Services
1949,Buffet Restaurant,buffet-restaurant,,Restaurants > Buffet Restaurant,,,13027,Businesses & Services
2989,Chicken Restaurant,chicken-restaurant,,Restaurants > Chicken Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/lupk_icioa4.jpg?wpId=52930,13027,Businesses & Services
2477,Chicken Wings Restaurant,chicken-wings-restaurant,,Restaurants > Chicken Restaurant > Chicken Wings Restaurant,https://visita.co.za/wp-content/uploads/2023/05/ygirepmhpzu.jpg?wpId=53079,https://visita.co.za/wp-content/uploads/2023/05/paabopf3dvy.jpg?wpId=52931,2989,Businesses & Services
2997,Fried Chicken Takeaway,fried-chicken-takeaway,,Restaurants > Chicken Restaurant > Fried Chicken Takeaway,https://visita.co.za/wp-content/uploads/2023/05/3uj0gwvmoey.jpg?wpId=53080,https://visita.co.za/wp-content/uploads/2023/05/nwmzhwosvnm.jpg?wpId=52932,2989,Businesses & Services
13035,Fried Chicken Takeaway,fried-chicken-takeaway-chicken-restaurant,,Restaurants > Chicken Restaurant > Fried Chicken Takeaway,,,2989,Businesses & Services
2970,Chinese Restaurant,chinese-restaurant,,Restaurants > Chinese Restaurant,,,13027,Businesses & Services
2973,Country Food Restaurant,country-food-restaurant,,Restaurants > Country Food Restaurant,,,13027,Businesses & Services
2635,Dessert Restaurant,dessert-restaurant,,Restaurants > Dessert Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/f8tajcvv4s8.jpg?wpId=52934,13027,Businesses & Services
13029,European Restaurants,european-restaurants,,Restaurants > European Restaurants,,,13027,Businesses & Services
13033,French Restaurant,french-restaurant,,Restaurants > European Restaurants > French Restaurant,,,13029,Businesses & Services
2077,Greek Restaurant,greek-restaurant,,Restaurants > European Restaurants > Greek Restaurant,,,13029,Businesses & Services
356,Italian Restaurant,italian-restaurant,,Restaurants > European Restaurants > Italian Restaurant,,https://visita.co.za/wp-content/uploads/2024/07/Italian-restaurant.jpg?wpId=181260,13029,Businesses & Services
2636,Mediterranean Restaurant,mediterranean-restaurant,,Restaurants > European Restaurants > Mediterranean Restaurant,,,13029,Businesses & Services
2945,Portuguese Restaurant,portuguese-restaurant,,Restaurants > European Restaurants > Portuguese Restaurant,,https://visita.co.za/wp-content/uploads/2024/07/Portuguese-restaurant.jpg?wpId=181351,13029,Businesses & Services
13034,Spanish Restaurant,spanish-restaurant,,Restaurants > European Restaurants > Spanish Restaurant,,,13029,Businesses & Services
1942,Family Restaurant,family-restaurant,,Restaurants > Family Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/nat6a3c3nz0.jpg?wpId=52947,13027,Businesses & Services
133,Fast Food Restaurant,fast-food-restaurant,,Restaurants > Fast Food Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/bj6bkrl1e-u.jpg?wpId=52927,13027,Businesses & Services
2954,Fine Dining Restaurant,fine-dining-restaurant,,Restaurants > Fine Dining Restaurant,,,13027,Businesses & Services
2498,Fish & Chips Restaurant,fish-chips-restaurant,,Restaurants > Fish & Chips Restaurant,,,13027,Businesses & Services
1958,Halal Restaurant,halal-restaurant,,Restaurants > Halal Restaurant,https://visita.co.za/wp-content/uploads/2023/05/halal-vector-symbol-package-sticker-for-food-or-product-isolated-on-white1-e1684832313181.jpg?wpId=53075,https://visita.co.za/wp-content/uploads/2023/05/USN-HALAAL-WEBSITE-BANNER1.jpg?wpId=53001,13027,Businesses & Services
2076,Hamburger Restaurant,hamburger-restaurant,,Restaurants > Hamburger Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/x9za3vjkigc.jpg?wpId=52929,13027,Businesses & Services
1104,Health Food Restaurant,health-food-restaurant,,Restaurants > Health Food Restaurant,,https://visita.co.za/wp-content/uploads/2024/07/Health-food-restaurant.jpg?wpId=181230,13027,Businesses & Services
2070,Indian Restaurant,indian-restaurant,,Restaurants > Indian Restaurant,,,13027,Businesses & Services
13030,Japanese Restaurant,japanese-restaurant,,Restaurants > Japanese Restaurant,,,13027,Businesses & Services
13031,Korean Restaurant,korean-restaurant,,Restaurants > Korean Restaurant,,,13027,Businesses & Services
2553,Lunch Restaurant,lunch-restaurant,,Restaurants > Lunch Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/pjzvo8mbkn4.jpg?wpId=52933,13027,Businesses & Services
2965,Meat Dish Restaurant,meat-dish-restaurant,,Restaurants > Meat Dish Restaurant,,,13027,Businesses & Services
2967,Mexican Restaurant,mexican-restaurant,,Restaurants > Mexican Restaurant,,,13027,Businesses & Services
2976,Organic Restaurant,organic-restaurant,,Restaurants > Organic Restaurant,,,13027,Businesses & Services
1969,Pizza Restaurant,pizza-restaurant,,Restaurants > Pizza Restaurant,,https://visita.co.za/wp-content/uploads/2024/06/Pizza-restaurant.jpg?wpId=181008,13027,Businesses & Services
4903,Restaurant,restaurant,,Restaurants > Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/ciqxn7fe4ve.jpg?wpId=53029,13027,Businesses & Services
2956,Seafood Restaurant,seafood-restaurant,,Restaurants > Seafood Restaurant,,https://visita.co.za/wp-content/uploads/2023/05/rm1ca_g5wck.jpg?wpId=52923,13027,Businesses & Services
